Uma Familia,"Althouse, Jay",,"Althouse, Jay",SAB,Piano,Contemporary,English/ Portuguese,Brazil,"Community, Family","Community, Part-singing, Solfege, Improvisation","Celebrating life and community, this piece is vivacious and fun. The repetitive nature allows for easy learning and maybe some improvisation work.",7,7,,,,NY
Un Ballo in Maschera,Giuseppe Verdi,,Antonio Somma,,Piano,Score- PV,Italian,,,,"G. Schirmer 1957, English Version by Peter Paul Fuchs",2,2,,,,NY
Un Ballo in Maschera,Giuseppe Verdi,,Antonio Somma,,Piano,Score- PV,ENGLISH,,,,"G. Schirmer, Inc.; English Version by Peter Paul Fuchs",2,2,,,,NY
Un Ballo in Maschera,Giuseppe Verdi,,Antonio Somma,,Piano,Score- PV,English and Italian,,,,"G. Schirmer, Inc.; English Version by Peter Paul Fuchs",2,2,,,,NY
Un Ballo in Maschera,"Giuseppe Verdi, Antonio Somma, Peter Paul Fuchs",,"G. Schirmer, Inc.",,,Libretto,"Italian, English",,,,1957; Metropolitan Opera,1,1,,,,NY
Un Giorno Di Regno (DVD),Giuseppe Verdi,,Felica Romani,,,Opera Performance,Italian,,,,2012 Teatro Regio di Parma,1,1,DVD,,,NY
Under the Greenwood Tree,"Willcocks, David",,"Shakespeare, William",SSA,piano,,English,,Elisabethan poetry,,song for a female chorus,1,1,,,,NY
United We Stand (lvl. 2),Various,"Albrecht, Sally and Althouse, Jay",Various,2-part,Piano,Contemporary Compilation,English,USA,Unity,"Part-singing, American History",Many divisis in the harder arrangments of this piece. Speaks of unity through typical and well-known patriotic pieces.,1,1,,,,NY
United We Stand (lvl. 3),Various,"Albrecht, Sally and Althouse, Jay",Various,SAB,Piano,Contemporary Compilation,English,USA,Unity,"Part-singing, American History",Many divisis in the harder arrangments of this piece. Speaks of unity through typical and well-known patriotic pieces.,1,1,,,,NY
United We Stand (lvl. 4),Various,"Albrecht, Sally and Althouse, Jay",Various,SATB,Piano,Contemporary Compilation,English,USA,Unity,"Part-singing, American History",Many divisis in the harder arrangments of this piece. Speaks of unity through typical and well-known patriotic pieces.,8,8,,,,NY
Verbum caro factum est,"Hassler, Hans Leo",,Bible,SSATTB,optional organ/continuo,Religious,Latin,,Religious,"Canon, Blend","Setting of Bible verse, optional organ and continuo accompaniment, canon in form",2,2,,,,NY
Verdi Messa da Requiem (DVD),Giuseppe Verdi,,,,,Choral Performance,,,,,"European Symphony Orchestra and Neubuern Choral Society; Conducted by Enoch zu Guttenberg; Soprano: Pamela Coburn, Mezzo Soprano: Trudeliese Schmidt, Tenor: Vinson Cole, Bass: Kurt Rydl",1,1,DVD,,,NY
Verdi Messa de Requiem,Giuseppe Verdi,,,,,Choral Performance,Latin,,,,"2001 Philharmonie, Berlin; Angela Gheorghiu, Daniela Barcellona, Roberto Alagna, Julian Konstantinov; Directed by Claudio Abbado",1,1,,,,NY
Verdi Overtures,John R. Hauge,,Xlibris Corporation,,,Guide,English,,,,2003,1,1,,,,NY
Verdi With a Vengeance,William Berger,,Vintage Books,,,Biography,English,,,,"2000; Random House, Inc.",1,1,,,,NY
Vertue,"Chilcott, Bob",,"Herbert, George",2-part,Piano,Contemporary,English,England,Peace,The beauty of nature.,"Simple, easy and pretty song.",1,1,,,,NY
Vespro della Beata Vergine 1610 (DVD),Claudio Monteverdi,,,,,Choral Performance,,,,,"2003 Cathedral of St. Lorenzo, Lugano-Switzerland; Marinella Pennicchi, Anna Simboli, Coro della Radio Svizzera Lugano",1,1,DVD,,,NY
Vincenzo Bellini: His Life and His Operas,Herbert Weinstock,,"Alfred A. Knopf, Inc.",,,Biography,English,,,,1971,1,1,,,,NY
Visur Vatnsenda-Rosu,Traditional,"Ebel-Sabo, Victoria","Gudmundspotter, Rosa",2-part,Piano,Classical/ Romantic,Icelandic/ English,Iceland,Love,"Minor v. Major, modes, Iceland","Lovely song. Beautiful, minor melody. Very sad. Shift into major suggests the memory of the past love and the reiteration of the minor melody at the end of piece reminds of us the sadness of lost love.",1,1,,,,NY
Viva la Liberta: Politics in Opera,Anthony Arblaster,,Verso,,,Guide,,,,,"1992, Edition Two; 2000--New Left Books",1,1,,,,NY
Viva la Vida,"Berryman, Buckland, Champion, Martin",Mark Brymer,,SSA,,,,,,,,32,32,,,,NY
"Vois sur ton Chemin (from ""Les Choristes"")","Barratier, Christophe. Coulais, Bruno",,,SA,,,French/ English,,,,,1,1,,,,NY
W. A. Mozart: Cosi fan tutte,Bruce Alan Brown,,Cambridge University Press,,,Guide,English,,,,1995,1,1,,,,NY
Wagner Moments: A Celebration of Favorite Wagner Experiences,J. K. Holman,,Amadeus Press LLC.,,,Biography,English,,,,2007,1,1,,,,NY
Wagner: the Man and his Music,John Culshaw,,E.P. Dutton,,,Guide,English,,,,"1978; The Metropolitan Opera Guild, Inc.",1,1,,,,NY
Wagner's Mastersinger- Hitler's Siegfried (DVD),,,,,,Film,English,,,,"2009 Eric Schultz and Claus Wischmann; Dietrich Fischer-Dieskau, Klaus Geitel",1,1,DVD,,,NY
Wagner's Ring: A Listener's Companion and Concordance,J. K. Holman,,Amadeus Press,,,Biography,English,,,,"1996; Timber Press, Inc.",1,1,,,,NY
Wagner's Ring: Turning the Sky Around; An Introduction to The Ring of the Nibelung,M. Owen Lee,,"Proscenium Publishers, Inc.",,,Guide,English,,,,"1990, Third Edition; 1998",1,1,,,,NY
"Waits' Carol, The","Thomas, Hugh",,"Stutsman, Grace M.",SATB,Piano for rehearsal,Carol,English,USA,Christmas,"Deep Breath, Legato, Harmony",A challenging piece in keeping harmony and high note for soprano,1,1,,,,NY
"Wakko's America (from ""Animaniacs"")","Rogel, Randy","Schram, Ruth Elaine",,2-part,,,English,,,,,1,1,,,,NY
"Walk Together, Children",Traditional,"Smith, Henry",Unknown,SATB,A Cappella,Spiritual,English,USA,"Religious, Unity, Fatih","Spirituals, African American History, Civil Rights Movement",Easy rendition of this great spiritual. Fun and repetitive. Easy to learn and sing. Parts are simple.,11,11,,,,NY
Wantane,"Sirett, Mark",,"Sirett, Mark and Traditional Iroquois",SSAA,a cappella,Contemporary,Iroquois,USA,Lullaby,"Native American History, Lifestyle, Music",Interesting piece. It is a soundscape constructed from frgaments of an Iroquois lullaby and inspired by Iroquois chant.,15,15,,,,NY
War and Peace (DVD),Sergei Prokofiev,,Sergei Prokofiev,,,Opera Performance,Russian,,,,"Kirov Opera St. Petersburg 1991; Nicolai Othotnikov, Irina Bogachova, Orchestra and Chorus of the Kirov Opera",1,1,DVD,,,NY
War Requiem (DVD),Benjamin Britten,,Latin texts/ Wilfred Owen,,,Choral Performance,Latin/English,,,,"2012 Coventry Cathedral; Wall, Padmore, Nelsons",1,1,DVD,,,NY
"Water Is Wide, The",Traditional,"Neufeld, Kenneth",Traditional,SATB,Piano,Folk,English,England,Love,"Legato, Phrasing, Partsinging",Very beautiful and familiar melody is paired with a very lovely piano part. While harmony is provided (although extremely high) melody will stand on it's own and piece can be a unison.,4,4,,,,NY
"Water Is Wide, The",Folk Song,Luigi Zaninelli,Folk,SATB,piano,folk song,English,America,nature and love,"story telling, dynamics, melody, harmony","very beautiful melody in a lovely arrangemen, simplicity in voice leading and arpeggio like piano accompaniment",2,2,,,,NY
"Water Is Wide, The",Traditional,Rene Clausen,Traditional,SATB,Piano,Folk,English,England,Love,"Legato, Phrasing, Part-singing","Great arrangement of a traditional piece. Simple, flowingand good for developing part reading.",1,1,,,,NY
Way Down Upon the Swanee River,"Foster, Stephen","Rentz, Earlene",Traditional,SSAA,piano,folk,English,Southern America,spiritual,"history, triplets, syncopation, articulation,",a possibility to replace upper unison with a soloist. Choral accompaniment to the main tune,1,1,,,,NY
We are the Dreamers,"Varner, Joan",,"Varner, Joan",2-part,Piano,Contemporary,English,USA,Dreams/ Unity,"Triplets, dotted rhythms","Good for younger singers, could be done unison, with older singers performing the harmony.",18,18,,,,NY
We Are the World,"Richie, Lionel; Jackson, Michael",,"Richie, Lionel; Jackson, Michael",Unison (solo),Piano,Contemporary,English,USA,Hope/Love/Change,"Rhythms, Modulation","Unison; some difficult rhythms, but catchy and inspirational",2,2,,,,NY
We Are the World,"Richie, Lionel; Jackson, Michael",Roger Emerson,,2-part,,,English,,,,,24,24,,,,NY
We Sail the Ocean Blue,Sir Arthur Sullivan,John Leavitt,Hal Leonard,SATB,,,English,,,,,1,1,,,,NY
We Sail the Ocean Blue,"Glibert, William S. Sullivan, Sir Arthur","Leavitt, John",,TTB,,,English,,,,,1,1,,,,NY
We who with Songs,"Skempton, Howard",,"Flecker, James Elroy",SATB,organ,poetic,English,USA,Music as inspiration,changes from duple to triple meter,"Beauty, poetry and tales are the theme.",1,1,,,,NY
Weber: the Illustrated Lives of the Great Composers,Anthony Friese-Greene,,Omnibus Press,,,Biography,,,,,1991; Book Sales Ltd.,1,1,,,,NY
Webster's New World Dictionary of the American Language,"David B. Guralnik, Joseph H. Friend",,"The World Publishing Company, Inc.",,,Dictionary,English,,,,1964,1,1,,,,NY
Weekday Songbook,"Sleeth, Natalie",,Various,Unison/ 2-part,Piano,Contemporary,English,USA,Varies,"Seasons, Holidays, Sharing",Fun compilation of songs realting to holidays and times of year,1,1,,,,NY
Welcome the Holidays,"Gilpin, Greg",,"Gilpen, Greg",2-part,Piano,Contemporary,English,USA,Holidays,"Phrasing, articulation",Good for opening of a Winter Concert. Fesitve and Joyous. Good for learning a long line and phrasing (holding out a note),10,10,,,,NY
We're Gonna Put on a Show,"Althouse, Jay",,"Althouse, Jay",2-part,Piano,Contemporary,English,USA,Performance,"Part-singing, Performance","Fun song, begins with call and response or echo. A lot of unison singing with the exception of certain long, held notes or ends of phrases.",4,4,,,,NY
We're the Future of Tomorrow,"Simms, Patsy Ford",,"Simms, Patsy Ford",2-part,Piano,Contemporary,English,USA,Future/ Peace,"Part-singing, head-voice, Peace","Easy song. Beginning part-singing. Melody is straightforward and repetitive. There is an echo effect throughout the piece, making partsingin a little easier.",6,6,,,,NY
Werther,Jules Massenet,,"Édouard Blau, Paul Milliet and Georges Hartmann",,Piano,Score- PV,French,,,,Edwin F. Kalmus; With French and English Text,2,2,,,,NY
Werther,"Jules Massenet, Edouard Blau, Paul Milliet, Georges Hartmann, Ruth Martin, Thomas Martin",,"G. Schirmer, Inc.",,,Libretto,"French, English",,,,1968,1,1,,,,NY
Werther (DVD),Jules Massenet,,"Georges Hartmann, Édouard Blau, Paul Milliet",,,Opera Performance,French,,,,"2005 Wiener Staatsoper; Marcelo Alvarez, Adrian Erod",1,1,DVD,,,NY
What a Piece of Work is Man,William Hawley,,Shakespeare Text,TTBB,,,English,,,,,1,1,,,,NY
What a Wonderful World,"Weiss, George David and Thiele, Bob",Ruth Artman,,2-part,,,English,,,,,2,2,,,,NY
What A Wonderful World,"Weiss, George David and Thiele, Bob","Brymer, Mark",Weiss and Thiele,SATB,Piano,Jazz/ Pop,English,USA,Love,"Part-singing, Vocal Jazz, Pop music",Very familiar song to many. This jazz arrangement is straighforward. Great for a select choir or vocal jazz group.,1,1,,,,NY
What Charlie Heard (BOOK),Mordicai Gerstein,,,,,Children's Book,English,,,,"2002, hardcover; Douglas & McIntyre Ltd.",1,1,,,,NY
What Did They Sing at the Met?,Robert J. Wayner,,Wayner Publications,,,Guide,English,,,,1976; Revised Second Edition,1,1,,,,NY
What Does the Lord Require,"Routley, Erik. Bayly, Albert","Hakes, John",,SATB,,,English,,,,,1,1,,,,NY
"What Is Life? (No. 3 from ""In the Trail of the Wind, In the Shadow of God"")",Imant Raminsh,,"Final words of Crowfood, Chief of the Blackfoot People, First Nations",SATTBB,Piano,,English,,,Native American text,,1,1,,,,NY
What Might it Mean?,Nancy Garniez,,Tonal Refraction,,,Glossary,English,,,,1999,1,1,,,,NY
What Shall We Give Him?,Traditional Catalan Carol,"Hruby, Dolores",Traditional,2-part,Piano,Carol,English/ Catalan,Catalonia,Christmas,"Scales, solfege","Simple, easy. Repetitive, diatonic. Great for young singers",1,1,,,,NY
What the Grey-Winged Fairy Said,"Nunez, Francisco",,"Lindsay, Vachel",Unison,Piano,Poetic,English,USA,Fantasy,Dated vocabulary would lend itself to a discussion,"Piece is 6/8, legato, diatonic for the most part with some interval jumps of a 4th and 5th. Rhythmically difficult and some odd melodic choices. Language is, somewhat dated and could lend itself to a discussion of how meanings of words can change over",5,5,,,,NY
What to Listen For in the World,"Bruce Adolphe, Vijay Kumar",,Limelight Editions,,,Guide,English,,,,1996,1,1,,,,NY
What Tomorrow Brings (lvl. 4),"Albrecht, Sally K. and Althouse, Jay",,Albrecht and Althouse,SATB,Piano,Contemporary,English,USA,Future/ Dreams/ Hopes,"Solfege, Partsinging, Chord Analysis","Nice easy song with a great message. Easy rhythms and harmony. Has a few dissonances, but easy homophonic piece.",1,1,,,,NY
When I Close My Eyes,"Papoulis, Jim","Nunez, Francisco","Papoulis, Jim",3-part,Piano,World Music,English,American,Hope/Courage,"Diversity, hope","This simple melody contains lyrics meant to be uplifting. Voice leading is simple and straightforward, with no surprising key changes or intervals. First section harmonizes melody in simple thirds, leading to second second which adds a canon and a third p",39,39,,,,NY
When I Sing,"Henderson, Bill","Elliott, David J.","Henderson, Bill",SSA,Piano,Film/ Musical,English,Canadian,"Music, Singing","Octave Leaps, Interval Recognition.","This was written for the film ""Bye, Bye Blues"" about a young mother who joins a band to support her family and how music-makiong carries her through difficult times.",1,1,,,,NY
When I Survey the Wondrous Cross,"Ferris, William",,"Watts, Isaac",Unison,Piano,Religious,English,USA,Religious,"Phraising, Relaxing, Legato",A Lenten Anthem for unison chorus.,1,1,,,,NY
When in our Music God is Glorified,"Pratt Green, Fred. Hymn tune","Crocker, Emily",,SATB,,,English,,,,,1,1,,,,NY
When Jesus Died to Save Us,"Dirksen, Richard Wayne",,,SATB,Organ,Contemporary,English,USA,Religious,"5/4, 6/4 meters, Harmony",Communion Anthem. Optional Handbells,1,1,,,,NY
When Jesus Wept,"Billings, William","ed. Dickinson, Clarence",The New England Psalm Singer,Varies,Piano -for rehearsal only,Classical,English,USA,Religious,"Canons, American Composers","This canon is simple and can be sung by all males voices, all female voices or mixed voices -could use all four parts or trim it to two or three.",1,1,,,,NY
When Rooks Fly Homeward,"Baynon, Arthur. Campbell, Joseph",,,SATB,,,English,,,,,1,1,,,,NY
When the Night is Sweet with Starlight,"Hatfield, Stephen",,"Hatfield, Stephen",Treble Choirs,a cappella,Cantata,English,USA,Religious/ Christmas,"Subdivisions, Meter changes","A Cantata written about Christmas. Very involved with many parts, divisions, and accompaniment instruments",8,8,,,,NY
When We Come to Life's Dark Ending,"Geisle, Johann Christian","Kroeger, Karl",Anonymous,SATB,Piano/ Organ,Classical,German/ English,Germany,Religious,"Part-singing, Germany Classical Era","Hymn-like, straightforward. Very slow and legato. From Moravian Church music",1,1,,,,NY
Where Can We Find Peace?,"Albrecht, Sally K. and Althouse, Jay",,Albrecht and Althouse,SAB,Piano,Contemporary,English,USA,Hope/ Peace,"Partsinging, Sign Language","Nice, easy piece about having peace and hope. Sign Language included.",7,7,,,,NY
Where E'er You Walk,"Handel, G.F.","Bell, Leslie","Handel, G.F.",SSAA,Piano,Baroque,English,Germay/ England,Blessing,"Handel, Part-singing, Ornamentation, Baroque Era",Recognizable piece by Handel that is arranged for women's voices. Great piece for women's choir!,8,8,,,,NY
Where have all the Flowers Gone?,"Seeger, Pete","Sirett, Mark G.",,SATB,,,English,,,,,1,1,,,,NY
"Where in the World (""Folksong Warmups from Many Lands"")",Various,"Kemp, Helen",Various,,,Folk,English,Various,,,A collection of folksong warm-ups from many lands.,9,9,,,,NY
Where There Is Light In the Soul,"Alexander, Elizabeth",,Chinese Proverb,SATB,Piano -for rehearsal only,Contemporary,English,USA,Peace,"Peace, Inner beauty, Rhythmic reading, Poetry, Chinese Histor","Each of the five central concepts of the proverb -light, beauty, harmony, honor and peace -is given a distinct characters, using rhythm, harmony, melodic shape, articulation and choral texture.",1,1,,,,NY
Wherever You Go (lvl. 2),"Estes, Jerry; Henson, Margaret","Estes, Jerry; Henson, Margaret","Estes, Jerry; Henson, Margaret",2-part,Piano,Contemporary,English,US,Friendship,"Codas, dotted rhythms","Appropriate for a graduation piece. Includes some changes in meter, accidentals, dotted rhythms, and a coda. Utilizes a call and answer harmony scheme.",30,30,Octavo,,,NY
"Whisper! Whisper! (lvl. 3, 3-part)","Althouse, Jay",,"Althouse, Jay",3-part mixed,a cappella,Gospel,English,USA,Christmas,"Part-singing, Intonation","Fun piece! Great song for holiday-time that is not your typical ""Christmas"" song",1,1,Octavo,,,NY
"Whisper! Whisper! (lvl. 3, SSAA)","Althouse, Jay",,"Althouse, Jay",SSAA,a cappella,Gospel,English,USA,Christmas,"Part-singing, Intonation","Fun piece! Great song for holiday-time that is not your typical ""Christmas"" song",1,1,Octavo,,,NY
"Whisper! Whisper! (lvl. 3, TTBB)","Althouse, Jay",,"Althouse, Jay",TTBB,a cappella,Gospel,English,USA,Christmas,"Part-singing, Intonation","Fun piece! Great song for holiday-time that is not your typical ""Christmas"" song",1,1,Octavo,,,NY
"Whisper! Whisper! (lvl. 4, SATB)","Althouse, Jay",,"Althouse, Jay",SATB,a cappella,Gospel,English,USA,Christmas,"Part-singing, Intonation","Fun piece! Great song for holiday-time that is not your typical ""Christmas"" song",1,1,Octavo,,,NY
Whoopee Ti Yi Yo,Cowboy Song,"Nelson, Robert",Traditional,2-part,Piano,Traditional,English,USA,Cowboy Life,"Westward Expansion, American History","Wonderful for young students. Different apporach to a choral piece -it has ""country-western"" feel. Easy and slow, in 6/8",1,1,,,,NY
Why We Sing,"Gilpin, Greg",,"Gilpin, Greg",2-part,Piano,Contemporary,English,USA,Music,"Partsinging, dynamcis, breath support, head voice",Has a descant part. Involves simple harmonies and easy legato line.,32,32,,,,NY
Widmung,"Schumann, Robert","Chapman, Bill","Rueckert, Fredrick",SATB,Piano,Romantic,German,German,Dedication/Love,"Schumann, German Lieder, Romantic Era","Beautiful, famous artsong arranged for four part voices, however, choir may be able to get away with singing only the melody.",1,1,,,,NY
Wiener Blut,Johann Strauss,,Victor Leon and Leo Stein,,,Opera Performance,German,,,,1994 Sea Festival Morbisch; Direvted by Alexander Waechter; Peter Matic; Herbert Lippert; Philharmonic Orchestra Bratislava; Choir of the Concert Union of the Wiener Volksoper; Ballet of the Slovak National Theater,1,1,,,,NY
